"Time / s","IL_2:Measured current"
0.19020199999999457,525.25868736759139
0.19020199999999998,525.25868737019857
0.19020299999999457,525.73365794719837
0.19020299999999998,525.73365794973211
0.19020399999999457,526.19479775305012
0.19020399999999998,526.19479775550769
0.19020499999999457,526.64139827710085
0.19020499999999999,526.64139827947588
0.19020599999999457,527.07168444608305
0.19020599999999999,527.07168444836338
0.19020699999999457,527.48306319752476
0.19020699999999999,527.48306319969458
0.19020799999999458,527.87228868367174
0.19020799999999999,527.87228868571174
0.19020899999999458,528.23544929896889
0.19020899999999999,528.23544930085586
0.19020999999999458,528.56789089135054
0.19020999999999999,528.56789089305732
0.19021099999999458,528.86425394038508
0.19021099999999999,528.86425394188086
0.19021199999999458,529.11850086205436
0.19021199999999999,529.11850086330469
0.19021299999999458,529.32416447267804
0.19021299999999999,529.32416447364881
0.19021399999999458,529.47532450009408
0.19021399999999999,529.47532450075448
0.19021499999999458,529.56635081974571
0.190215,529.56635082006562
0.19021599999999458,529.59173435764546
0.190216,529.59173435759544
0.19021699999999458,529.5460907441344
0.190217,529.54609074368557
0.19021799999999459,529.42416611354167
0.190218,529.42416611266606
0.19021899999999459,529.22084270146047
0.190219,529.22084270013067
0.19021999999999459,528.93114194879718
0.19022,528.93114194698671
0.19022099999999459,528.55059984482227
0.190221,528.55059984251159
0.19022199999999459,528.07678666263223
0.190222,528.07678665981337
0.19022299999999459,527.50888308683659
0.190223,527.50888308350864
0.19022399999999459,526.84739457722981
0.190224,526.84739457339901
0.19022499999999459,526.09429428138856
0.19022500000000001,526.09429427707107
0.19022599999999457,525.25365002967203
0.19022599999999998,525.25365002489525
0.19022699999999457,524.33142833926854
0.19022699999999998,524.33142833406953
0.19022799999999457,523.33535432256735
