time,I_L2
2.7920000000e-03,2.3116936003e+02
2.7960000000e-03,2.3135794676e+02
2.8000000000e-03,2.3170275382e+02
2.8040000000e-03,2.3193702499e+02
2.8080000000e-03,2.3180585532e+02
2.8120000000e-03,2.3107007126e+02
2.8160000000e-03,2.2976561906e+02
2.8200000000e-03,2.2841482712e+02
2.8240000000e-03,2.2746460250e+02
2.8280000000e-03,2.2714858453e+02
2.8320000000e-03,2.2755542936e+02
2.8360000000e-03,2.2876416320e+02
2.8400000000e-03,2.3076038068e+02
2.8440000000e-03,2.3331873648e+02
2.8480000000e-03,2.3611140567e+02
2.8520000000e-03,2.3882397256e+02
2.8560000000e-03,2.4115505466e+02
2.8600000000e-03,2.4282092519e+02
2.8640000000e-03,2.4361947517e+02
2.8680000000e-03,2.4355512409e+02
2.8720000000e-03,2.4277930433e+02
2.8760000000e-03,2.4144283736e+02
2.8800000000e-03,2.3977247113e+02
2.8840000000e-03,2.3818624865e+02
2.8880000000e-03,2.3717687319e+02
2.8920000000e-03,2.3691658370e+02
2.8960000000e-03,2.3709794195e+02
2.9000000000e-03,2.3743978927e+02
2.9040000000e-03,2.3766878712e+02
2.9080000000e-03,2.3752375010e+02
2.9120000000e-03,2.3675962139e+02
2.9160000000e-03,2.3541009239e+02
2.9200000000e-03,2.3399814767e+02
2.9240000000e-03,2.3298937190e+02
2.9280000000e-03,2.3265466397e+02
2.9320000000e-03,2.3307302109e+02
2.9360000000e-03,2.3431573622e+02
2.9400000000e-03,2.3636216840e+02
2.9440000000e-03,2.3898197280e+02
2.9480000000e-03,2.4183935916e+02
2.9520000000e-03,2.4461233965e+02
2.9560000000e-03,2.4699232977e+02
2.9600000000e-03,2.4868887906e+02
2.9640000000e-03,2.4949530292e+02
2.9680000000e-03,2.4941328076e+02
2.9720000000e-03,2.4858907925e+02
2.9760000000e-03,2.4716922134e+02
2.9800000000e-03,2.4540063820e+02
2.9840000000e-03,2.4374010453e+02
2.9880000000e-03,2.4267549985e+02
2.9920000000e-03,2.4237870030e+02
2.9960000000e-03,2.4253566575e+02
3.0000000000e-03,2.4285896822e+02
3.0040000000e-03,2.4306915262e+02
3.0080000000e-03,2.4289916738e+02
3.0120000000e-03,2.4209842991e+02
3.0160000000e-03,2.4069781268e+02
3.0200000000e-03,2.3921968426e+02
3.0240000000e-03,2.3814876870e+02
3.0280000000e-03,2.3779362867e+02
3.0320000000e-03,2.3822382168e+02
3.0360000000e-03,2.3950308984e+02
3.0400000000e-03,2.4160426350e+02
3.0440000000e-03,2.4429133741e+02
3.0480000000e-03,2.4722071229e+02
3.0520000000e-03,2.5006291644e+02
3.0560000000e-03,2.5250222186e+02
3.0600000000e-03,2.5424148338e+02
3.0640000000e-03,2.5506901012e+02
3.0680000000e-03,2.5498296052e+02
3.0720000000e-03,2.5412449099e+02
3.0760000000e-03,2.5263583344e+02
3.0800000000e-03,2.5078417404e+02
3.0840000000e-03,2.4906513727e+02
3.0880000000e-03,2.4796088088e+02
3.0920000000e-03,2.4764137226e+02
3.0960000000e-03,2.4778614008e+02
3.1000000000e-03,2.4810160328e+02
3.1040000000e-03,2.4830232675e+02
3.1080000000e-03,2.4811554669e+02
3.1120000000e-03,2.4728532285e+02
3.1160000000e-03,2.4583902444e+02
3.1200000000e-03,2.4429708109e+02
3.1240000000e-03,2.4315640369e+02
3.1280000000e-03,2.4275812284e+02
3.1320000000e-03,2.4317759367e+02
3.1360000000e-03,2.4447100386e+02
3.1400000000e-03,2.4660486216e+02
3.1440000000e-03,2.4933735050e+02
3.1480000000e-03,2.5231772810e+02
3.1520000000e-03,2.5520963049e+02
3.1560000000e-03,2.5769073118e+02
3.1600000000e-03,2.5945768161e+02
3.1640000000e-03,2.6029378422e+02
3.1680000000e-03,2.6019328788e+02
3.1720000000e-03,2.5929264614e+02
3.1760000000e-03,2.5773752601e+02
3.1800000000e-03,2.5582122000e+02
3.1840000000e-03,2.5406362090e+02
3.1880000000e-03,2.5294081836e+02
3.1920000000e-03,2.5261918457e+02
3.1960000000e-03,2.5277183523e+02
3.2000000000e-03,2.5309898649e+02
3.2040000000e-03,2.5330918392e+02
3.2080000000e-03,2.5312392287e+02
3.2120000000e-03,2.5228188766e+02
3.2160000000e-03,2.5080607247e+02
3.2200000000e-03,2.4921345965e+02
3.2240000000e-03,2.4799696275e+02
3.2280000000e-03,2.4751821626e+02
3.2320000000e-03,2.4789156276e+02
3.2360000000e-03,2.4916500560e+02
3.2400000000e-03,2.5129910084e+02
3.2440000000e-03,2.5404619870e+02
3.2480000000e-03,2.5704919019e+02
3.2520000000e-03,2.5996548506e+02
3.2560000000e-03,2.6246674912e+02
3.2600000000e-03,2.6424393779e+02
3.2640000000e-03,2.6507533278e+02
3.2680000000e-03,2.6495084275e+02
3.2720000000e-03,2.6400255919e+02
3.2760000000e-03,2.6239625117e+02
3.2800000000e-03,2.6046379212e+02
3.2840000000e-03,2.5871648632e+02
3.2880000000e-03,2.5762435419e+02
3.2920000000e-03,2.5734804367e+02
3.2960000000e-03,2.5755387239e+02
3.3000000000e-03,2.5793544246e+02
3.3040000000e-03,2.5819492594e+02
3.3080000000e-03,2.5804778417e+02
3.3120000000e-03,2.5722709662e+02
3.3160000000e-03,2.5575045330e+02
3.3200000000e-03,2.5412977846e+02
3.3240000000e-03,2.5285417695e+02
3.3280000000e-03,2.5230599528e+02
3.3320000000e-03,2.5263886159e+02
3.3360000000e-03,2.5389296751e+02
3.3400000000e-03,2.5602292726e+02
3.3440000000e-03,2.5877500729e+02
3.3480000000e-03,2.6178639547e+02
3.3520000000e-03,2.6470895653e+02
3.3560000000e-03,2.6720907054e+02
3.3600000000e-03,2.6897274645e+02
3.3640000000e-03,2.6977357620e+02
3.3680000000e-03,2.6959713611e+02
3.3720000000e-03,2.6857201822e+02
3.3760000000e-03,2.6688491122e+02
3.3800000000e-03,2.6490706670e+02
3.3840000000e-03,2.6314195730e+02
3.3880000000e-03,2.6205337954e+02
3.3920000000e-03,2.6179539808e+02
3.3960000000e-03,2.6202834174e+02
3.4000000000e-03,2.6243988764e+02
3.4040000000e-03,2.6272647105e+02
3.4080000000e-03,2.6259809475e+02
3.4120000000e-03,2.6178274011e+02
3.4160000000e-03,2.6029215988e+02
3.4200000000e-03,2.5863206028e+02
3.4240000000e-03,2.5728822853e+02
3.4280000000e-03,2.5666406232e+02
3.4320000000e-03,2.5695274184e+02
3.4360000000e-03,2.5818689473e+02
3.4400000000e-03,2.6031494529e+02
3.4440000000e-03,2.6307644198e+02
3.4480000000e-03,2.6610303986e+02
3.4520000000e-03,2.6904114440e+02
3.4560000000e-03,2.7155189041e+02
3.4600000000e-03,2.7331633640e+02
3.4640000000e-03,2.7410290538e+02
3.4680000000e-03,2.7389199798e+02
3.4720000000e-03,2.7280869273e+02
3.4760000000e-03,2.7106050552e+02
3.4800000000e-03,2.6905794154e+02
3.4840000000e-03,2.6729654421e+02
3.4880000000e-03,2.6623291034e+02
3.4920000000e-03,2.6601288882e+02
3.4960000000e-03,2.6629091391e+02
3.5000000000e-03,2.6674878065e+02
3.5040000000e-03,2.6707725557e+02
3.5080000000e-03,2.6698097395e+02
3.5120000000e-03,2.6618293081e+02
3.5160000000e-03,2.6468830775e+02
3.5200000000e-03,2.6299522793e+02
3.5240000000e-03,2.6158653942e+02
3.5280000000e-03,2.6088698788e+02
3.5320000000e-03,2.6112960233e+02
3.5360000000e-03,2.6233985783e+02
3.5400000000e-03,2.6445998408e+02
3.5440000000e-03,2.6722249541e+02
3.5480000000e-03,2.7025406765e+02
3.5520000000e-03,2.7319617360e+02
3.5560000000e-03,2.7570523214e+02
3.5600000000e-03,2.7745787439e+02
3.5640000000e-03,2.7821743067e+02
3.5680000000e-03,2.7795885601e+02
3.5720000000e-03,2.7680428089e+02
3.5760000000e-03,2.7498250922e+02
3.5800000000e-03,2.7294369844e+02
3.5840000000e-03,2.7117591415e+02
3.5880000000e-03,2.7012809642e+02
3.5920000000e-03,2.6993672893e+02
3.5960000000e-03,2.7025088272e+02
3.6000000000e-03,2.7074690147e+02
3.6040000000e-03,2.7111028445e+02
3.6080000000e-03,2.7104066605e+02
3.6120000000e-03,2.7025638169e+02
3.6160000000e-03,2.6875546281e+02
3.6200000000e-03,2.6702717842e+02
3.6240000000e-03,2.6555184413e+02
3.6280000000e-03,2.6477579493e+02
3.6320000000e-03,2.6497207514e+02
3.6360000000e-03,2.6615928137e+02
3.6400000000e-03,2.6827325671e+02
3.6440000000e-03,2.7103893494e+02
3.6480000000e-03,2.7407829532e+02
3.6520000000e-03,2.7702810130e+02
3.6560000000e-03,2.7954025554e+02
3.6600000000e-03,2.8128713533e+02
3.6640000000e-03,2.8202669290e+02
3.6680000000e-03,2.8172780023e+02
3.6720000000e-03,2.8050983539e+02
3.6760000000e-03,2.7862296410e+02
3.6800000000e-03,2.7655700187e+02
3.6840000000e-03,2.7479265964e+02
3.6880000000e-03,2.7377045874e+02
3.6920000000e-03,2.7361609237e+02
3.6960000000e-03,2.7397355120e+02
3.7000000000e-03,2.7451394443e+02
3.7040000000e-03,2.7491772856e+02
3.7080000000e-03,2.7487976520e+02
3.7120000000e-03,2.7411395782e+02
3.7160000000e-03,2.7261055234e+02
3.7200000000e-03,2.7084867759e+02
3.7240000000e-03,2.6930654107e+02
3.7280000000e-03,2.6843851002e+02
3.7320000000e-03,2.6854750836e+02
3.7360000000e-03,2.6967337480e+02
3.7400000000e-03,2.7174478157e+02
3.7440000000e-03,2.7447915268e+02
3.7480000000e-03,2.7749462004e+02
3.7520000000e-03,2.8042397170e+02
3.7560000000e-03,2.8291524190e+02
3.7600000000e-03,2.8463710788e+02
3.7640000000e-03,2.8534216799e+02
3.7680000000e-03,2.8499280984e+02
3.7720000000e-03,2.8371984165e+02
3.7760000000e-03,2.8180527275e+02
3.7800000000e-03,2.7975082853e+02
3.7840000000e-03,2.7803067657e+02
3.7880000000e-03,2.7707559579e+02
3.7920000000e-03,2.7699851078e+02
3.7960000000e-03,2.7743807207e+02
3.8000000000e-03,2.7805985314e+02
3.8040000000e-03,2.7853900636e+02
3.8080000000e-03,2.7856540205e+02
3.8120000000e-03,2.7784833827e+02
3.8160000000e-03,2.7636929321e+02
3.8200000000e-03,2.7459568017e+02
3.8240000000e-03,2.7300378390e+02
3.8280000000e-03,2.7204638043e+02
3.8320000000e-03,2.7204907368e+02
3.8360000000e-03,2.7309272288e+02
3.8400000000e-03,2.7509827638e+02
3.8440000000e-03,2.7777565621e+02
3.8480000000e-03,2.8074000485e+02
3.8520000000e-03,2.8362095065e+02
3.8560000000e-03,2.8606345777e+02
3.8600000000e-03,2.8773327155e+02
3.8640000000e-03,2.8837793499e+02
3.8680000000e-03,2.8795327695e+02
3.8720000000e-03,2.8661194980e+02
3.8760000000e-03,2.8467557342e+02
3.8800000000e-03,2.8263871615e+02
3.8840000000e-03,2.8097004780e+02
3.8880000000e-03,2.8008988334e+02
3.8920000000e-03,2.8009698869e+02
3.8960000000e-03,2.8062496910e+02
3.9000000000e-03,2.8133408149e+02
3.9040000000e-03,2.8189439095e+02
3.9080000000e-03,2.8199098752e+02
3.9120000000e-03,2.8132876569e+02
3.9160000000e-03,2.7987977476e+02
3.9200000000e-03,2.7809839977e+02
3.9240000000e-03,2.7645937749e+02
3.9280000000e-03,2.7541420201e+02
3.9320000000e-03,2.7531133449e+02
3.9360000000e-03,2.7627272892e+02
3.9400000000e-03,2.7821152973e+02
3.9440000000e-03,2.8082974086e+02
3.9480000000e-03,2.8373994129e+02
3.9520000000e-03,2.8656898702e+02
3.9560000000e-03,2.8895915283e+02
3.9600000000e-03,2.9057361998e+02
3.9640000000e-03,2.9115479999e+02
3.9680000000e-03,2.9065154476e+02
3.9720000000e-03,2.8923861884e+02
3.9760000000e-03,2.8727736207e+02
3.9800000000e-03,2.8525554890e+02
3.9840000000e-03,2.8363667995e+02
3.9880000000e-03,2.8283005720e+02
3.9920000000e-03,2.8291907129e+02
3.9960000000e-03,2.8353273599e+02
4.0000000000e-03,2.8432636219e+02
4.0040000000e-03,2.8496528572e+02
4.0080000000e-03,2.8513015620e+02
4.0120000000e-03,2.8452178117e+02
4.0160000000e-03,2.8310222473e+02
4.0200000000e-03,2.8131162309e+02
4.0240000000e-03,2.7962360381e+02
4.0280000000e-03,2.7848873479e+02
4.0320000000e-03,2.7827851669e+02
4.0360000000e-03,2.7915604233e+02
4.0400000000e-03,2.8102657321e+02
4.0440000000e-03,2.8358376420e+02
4.0480000000e-03,2.8643802116e+02
4.0520000000e-03,2.8921376576e+02
4.0560000000e-03,2.9155090193e+02
4.0600000000e-03,2.9311034130e+02
4.0640000000e-03,2.9362920750e+02
4.0680000000e-03,2.9304887100e+02
4.0720000000e-03,2.9156635574e+02
4.0760000000e-03,2.8958268883e+02
4.0800000000e-03,2.8757911562e+02
4.0840000000e-03,2.8601419588e+02
4.0880000000e-03,2.8528557669e+02
4.0920000000e-03,2.8545997136e+02
4.0960000000e-03,2.8616216474e+02
4.1000000000e-03,2.8704280757e+02
4.1040000000e-03,2.8776278714e+02
4.1080000000e-03,2.8799858354e+02
4.1120000000e-03,2.8744717432e+02
4.1160000000e-03,2.8606003845e+02
4.1200000000e-03,2.8426181431e+02
4.1240000000e-03,2.8252542876e+02
4.1280000000e-03,2.8130086008e+02
4.1320000000e-03,2.8098279928e+02
4.1360000000e-03,2.8177548369e+02
4.1400000000e-03,2.8357623357e+02
4.1440000000e-03,2.8606995480e+02
4.1480000000e-03,2.8886530479e+02
4.1520000000e-03,2.9158465184e+02
4.1560000000e-03,2.9386589789e+02
4.1600000000e-03,2.9536803591e+02
4.1640000000e-03,2.9582280992e+02
4.1680000000e-03,2.9516367542e+02
4.1720000000e-03,2.9361010734e+02
4.1760000000e-03,2.9160281615e+02
4.1800000000e-03,2.8961685762e+02
4.1840000000e-03,2.8810615144e+02
4.1880000000e-03,2.8745612504e+02
4.1920000000e-03,2.8771559152e+02
4.1960000000e-03,2.8850553239e+02
4.2000000000e-03,2.8947228287e+02
4.2040000000e-03,2.9027261536e+02
4.2080000000e-03,2.9057915798e+02
4.2120000000e-03,2.9008535488e+02
4.2160000000e-03,2.8873153935e+02
4.2200000000e-03,2.8692563988e+02
4.2240000000e-03,2.8514030620e+02
4.2280000000e-03,2.8382527114e+02
4.2320000000e-03,2.8339854383e+02
4.2360000000e-03,2.8410546413e+02
4.2400000000e-03,2.8583534690e+02
4.2440000000e-03,2.8826393800e+02
4.2480000000e-03,2.9099854749e+02
4.2520000000e-03,2.9365984302e+02
4.2560000000e-03,2.9588406091e+02
4.2600000000e-03,2.9732859029e+02
4.2640000000e-03,2.9771966845e+02
4.2680000000e-03,2.9698236746e+02
4.2720000000e-03,2.9535873879e+02
4.2760000000e-03,2.9332908886e+02
4.2800000000e-03,2.9136258564e+02
4.2840000000e-03,2.8990877119e+02
4.2880000000e-03,2.8934025957e+02
4.2920000000e-03,2.8968671979e+02
4.2960000000e-03,2.9056572371e+02
4.3000000000e-03,2.9161960768e+02
4.3040000000e-03,2.9250133864e+02
4.3080000000e-03,2.9287999002e+02
4.3120000000e-03,2.9244575304e+02
4.3160000000e-03,2.9112725089e+02
4.3200000000e-03,2.8931449639e+02
4.3240000000e-03,2.8748028050e+02
4.3280000000e-03,2.8607443436e+02
4.3320000000e-03,2.8552225990e+02
4.3360000000e-03,2.8609805050e+02
4.3400000000e-03,2.8771541017e+02
4.3440000000e-03,2.9003966656e+02
4.3480000000e-03,2.9267771183e+02
4.3520000000e-03,2.9524931586e+02
4.3560000000e-03,2.9738975243e+02
4.3600000000e-03,2.9875540180e+02
4.3640000000e-03,2.9906706305e+02
4.3680000000e-03,2.9825720044e+02
4.3720000000e-03,2.9660263470e+02
4.3760000000e-03,2.9459073384e+02
4.3800000000e-03,2.9268580841e+02
4.3840000000e-03,2.9133255783e+02
4.3880000000e-03,2.9088948292e+02
4.3920000000e-03,2.9136518976e+02
4.3960000000e-03,2.9237357928e+02
4.4000000000e-03,2.9355269675e+02
4.4040000000e-03,2.9455145830e+02
4.4080000000e-03,2.9503518655e+02
4.4120000000e-03,2.9469067461e+02
4.4160000000e-03,2.9343392646e+02
4.4200000000e-03,2.9163557128e+02
4.4240000000e-03,2.8976875786e+02
4.4280000000e-03,2.8828363643e+02
4.4320000000e-03,2.8760662241e+02
4.4360000000e-03,2.8803622423e+02
4.4400000000e-03,2.8952287110e+02
4.4440000000e-03,2.9172093263e+02
4.4480000000e-03,2.9423773785e+02
4.4520000000e-03,2.9669299451e+02
4.4560000000e-03,2.9872185250e+02
4.4600000000e-03,2.9998051059e+02
4.4640000000e-03,3.0018472451e+02
4.4680000000e-03,2.9928062310e+02
4.4720000000e-03,2.9758502056e+02
4.4760000000e-03,2.9558017836e+02
4.4800000000e-03,2.9372663356e+02
4.4840000000e-03,2.9246471614e+02
4.4880000000e-03,2.9213843755e+02
4.4920000000e-03,2.9273431442e+02
4.4960000000e-03,2.9386313913e+02
4.5000000000e-03,2.9515913436e+02
4.5040000000e-03,2.9626760636e+02
4.5080000000e-03,2.9685053395e+02
4.5120000000e-03,2.9659167943e+02
4.5160000000e-03,2.9539394459e+02
4.5200000000e-03,2.9360744048e+02
4.5240000000e-03,2.9170610336e+02
4.5280000000e-03,2.9014073541e+02
4.5320000000e-03,2.8933916959e+02
4.5360000000e-03,2.8962412709e+02
4.5400000000e-03,2.9098221611e+02
4.5440000000e-03,2.9305640947e+02
4.5480000000e-03,2.9545478622e+02
4.5520000000e-03,2.9779724990e+02
4.5560000000e-03,2.9971906179e+02
4.5600000000e-03,3.0087644864e+02
4.5640000000e-03,3.0097990104e+02
4.5680000000e-03,2.9998838514e+02
4.5720000000e-03,2.9825845250e+02
4.5760000000e-03,2.9626749537e+02
4.5800000000e-03,2.9447247948e+02
4.5840000000e-03,2.9330955395e+02
4.5880000000e-03,2.9310760732e+02
4.5920000000e-03,2.9382981153e+02
4.5960000000e-03,2.9508418997e+02
4.6000000000e-03,2.9650141673e+02
4.6040000000e-03,2.9772346440e+02
4.6080000000e-03,2.9840924173e+02
4.6120000000e-03,2.9823974692e+02
4.6160000000e-03,2.9710423939e+02
4.6200000000e-03,2.9533116133e+02
4.6240000000e-03,2.9339566169e+02
4.6280000000e-03,2.9174955512e+02
4.6320000000e-03,2.9082245328e+02
4.6360000000e-03,2.9096135067e+02
4.6400000000e-03,2.9218846511e+02
4.6440000000e-03,2.9413508053e+02
4.6480000000e-03,2.9641049374e+02
4.6520000000e-03,2.9863523360e+02
4.6560000000e-03,3.0044509283e+02
4.6600000000e-03,3.0149673007e+02
4.6640000000e-03,3.0149535429e+02
4.6680000000e-03,3.0041213161e+02
4.6720000000e-03,2.9864325691e+02
4.6760000000e-03,2.9666169209e+02
4.6800000000e-03,2.9492122622e+02
4.6840000000e-03,2.9385419867e+02
4.6880000000e-03,2.9377392157e+02
4.6920000000e-03,2.9461913946e+02
4.6960000000e-03,2.9599558101e+02
4.7000000000e-03,2.9753076195e+02
4.7040000000e-03,2.9886369314e+02
4.7080000000e-03,2.9965056115e+02
4.7120000000e-03,2.9956991899e+02
4.7160000000e-03,2.9849688470e+02
4.7200000000e-03,2.9673710847e+02
4.7240000000e-03,2.9476736146e+02
4.7280000000e-03,2.9304079585e+02
4.7320000000e-03,2.9198910847e+02
4.7360000000e-03,2.9198353380e+02
4.7400000000e-03,2.9308120954e+02
4.7440000000e-03,2.9490135177e+02
4.7480000000e-03,2.9705483202e+02
4.7520000000e-03,2.9916311495e+02
4.7560000000e-03,3.0086281925e+02
4.7600000000e-03,3.0181130958e+02
4.7640000000e-03,3.0170837099e+02
4.7680000000e-03,3.0053658929e+02
4.7720000000e-03,2.9873154136e+02
4.7760000000e-03,2.9676207837e+02
4.7800000000e-03,2.9507909353e+02
4.7840000000e-03,2.9411138262e+02
4.7880000000e-03,2.9415614430e+02
4.7920000000e-03,2.9512654942e+02
4.7960000000e-03,2.9662643298e+02
4.8000000000e-03,2.9828048338e+02
4.8040000000e-03,2.9972507586e+02
4.8080000000e-03,3.0061399072e+02
4.8120000000e-03,3.0062363654e+02
4.8160000000e-03,2.9961449836e+02
4.8200000000e-03,2.9786834069e+02
4.8240000000e-03,2.9586398475e+02
4.8280000000e-03,2.9405627621e+02
4.8320000000e-03,2.9287934487e+02
4.8360000000e-03,2.9272866138e+02
4.8400000000e-03,2.9369562145e+02
4.8440000000e-03,2.9538707604e+02
4.8480000000e-03,2.9741590260e+02
4.8520000000e-03,2.9940489152e+02
4.8560000000e-03,3.0099186454e+02
4.8600000000e-03,3.0183525073e+02
4.8640000000e-03,3.0162935912e+02
4.8680000000e-03,3.0036748724e+02
4.8720000000e-03,2.9852437451e+02
4.8760000000e-03,2.9656516179e+02
4.8800000000e-03,2.9493820165e+02
4.8840000000e-03,2.9406908120e+02
4.8880000000e-03,2.9423842282e+02
4.8920000000e-03,2.9533275300e+02
4.8960000000e-03,2.9695445804e+02
4.9000000000e-03,2.9872576602e+02
4.9040000000e-03,3.0028076945e+02
4.9080000000e-03,3.0127117568e+02
4.9120000000e-03,3.0137155767e+02
4.9160000000e-03,3.0043323160e+02
4.9200000000e-03,2.9872338768e+02
4.9240000000e-03,2.9672178185e+02
4.9280000000e-03,2.9488408023e+02
4.9320000000e-03,2.9364576982e+02
4.9360000000e-03,2.9341552936e+02
4.9400000000e-03,2.9430361089e+02
4.9440000000e-03,2.9591088400e+02
4.9480000000e-03,2.9785179927e+02
4.9520000000e-03,2.9975045409e+02
4.9560000000e-03,3.0124598549e+02
4.9600000000e-03,3.0199812349e+02
4.9640000000e-03,3.0169914550e+02
4.9680000000e-03,3.0034915019e+02
4.9720000000e-03,2.9844471063e+02
4.9760000000e-03,2.9644977027e+02
4.9800000000e-03,2.9481209643e+02
4.9840000000e-03,2.9395630307e+02
4.9880000000e-03,2.9415408836e+02
4.9920000000e-03,2.9527704901e+02
4.9960000000e-03,2.9692757758e+02
5.0000000000e-03,2.9872725692e+02
5.0040000000e-03,3.0030957757e+02
5.0080000000e-03,3.0132569673e+02
5.0120000000e-03,3.0144969644e+02
5.0160000000e-03,3.0054571822e+02
5.0200000000e-03,2.9890376471e+02
5.0240000000e-03,2.9699991794e+02
5.0280000000e-03,2.9528696214e+02
5.0320000000e-03,2.9419716173e+02
5.0360000000e-03,2.9411528880e+02
5.0400000000e-03,2.9511833400e+02
5.0440000000e-03,2.9681926331e+02
5.0480000000e-03,2.9883117556e+02
5.0520000000e-03,3.0077779178e+02
5.0560000000e-03,3.0229828666e+02
5.0600000000e-03,3.0305282674e+02
5.0640000000e-03,3.0274062898e+02
5.0680000000e-03,3.0135325660e+02
5.0720000000e-03,2.9935151258e+02
5.0760000000e-03,2.9720509282e+02
5.0800000000e-03,2.9536646338e+02
5.0840000000e-03,2.9426561750e+02
5.0880000000e-03,2.9419344933e+02
5.0920000000e-03,2.9505111404e+02
5.0960000000e-03,2.9644432465e+02
5.1000000000e-03,2.9799889819e+02
5.1040000000e-03,2.9935221601e+02
5.1080000000e-03,3.0015892929e+02
5.1120000000e-03,3.0009617219e+02
5.1160000000e-03,2.9904314568e+02
5.1200000000e-03,2.9731375130e+02
5.1240000000e-03,2.9538242304e+02
5.1280000000e-03,2.9370044246e+02
5.1320000000e-03,2.9269765024e+02
5.1360000000e-03,2.9273428759e+02
5.1400000000e-03,2.9385238371e+02
5.1440000000e-03,2.9567655926e+02
5.1480000000e-03,2.9781734097e+02
5.1520000000e-03,2.9989642807e+02
5.1560000000e-03,3.0155099518e+02
5.1600000000e-03,3.0243926341e+02
5.1640000000e-03,3.0226483235e+02
5.1680000000e-03,3.0100717427e+02
5.1720000000e-03,2.9908671740e+02
5.1760000000e-03,2.9697589380e+02
5.1800000000e-03,2.9512874016e+02
5.1840000000e-03,2.9397751964e+02
5.1880000000e-03,2.9382851793e+02
5.1920000000e-03,2.9460819050e+02
5.1960000000e-03,2.9592301175e+02
5.2000000000e-03,2.9740063740e+02
5.2040000000e-03,2.9868020920e+02
5.2080000000e-03,2.9941803331e+02
5.2120000000e-03,2.9929276936e+02
5.2160000000e-03,2.9819670020e+02
5.2200000000e-03,2.9646540222e+02
5.2240000000e-03,2.9457133519e+02
5.2280000000e-03,2.9296424524e+02
5.2320000000e-03,2.9207186789e+02
5.2360000000e-03,2.9223023682e+02
5.2400000000e-03,2.9344641887e+02
5.2440000000e-03,2.9535734018e+02
5.2480000000e-03,2.9757262058e+02
5.2520000000e-03,2.9971381063e+02
5.2560000000e-03,3.0141816069e+02
5.2600000000e-03,3.0234418282e+02
5.2640000000e-03,3.0220182386e+02
5.2680000000e-03,3.0095988324e+02
5.2720000000e-03,2.9900039598e+02
5.2760000000e-03,2.9680113735e+02
5.2800000000e-03,2.9482026274e+02
5.2840000000e-03,2.9349478218e+02
5.2880000000e-03,2.9314796135e+02
5.2920000000e-03,2.9373241576e+02
